GeoId,CACountyName,CALicensedHealthcareFacilityBedFACID,CALicensedHealthcareFacilityName,CALicensedHealthcareFacilityType,CALicensedHealthcareFacilityBedType,CALicensedHealthcareFacilityBedCapacity
geoId/06037,LOS ANGELES,ELMS/910000024,CLEAR VIEW CONVALESCENT CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000025,CLEAR VIEW SANITARIUM,SkilledNursingFacility,SKILLED NURSING,73
geoId/06037,LOS ANGELES,ELMS/910000027,COUNTRY VILLA SOUTH CONVALESCENT CENTER,SkilledNursingFacility,SKILLED NURSING,87
geoId/06037,LOS ANGELES,ELMS/910000028,COUNTRY VILLA WESTWOOD CONVALESCENT CENTER,SkilledNursingFacility,SKILLED NURSING,93
geoId/06037,LOS ANGELES,ELMS/910000032,CULVER WEST HEALTH CENTER,SkilledNursingFacility,SKILLED NURSING,91
geoId/06037,LOS ANGELES,ELMS/910000033,DEL AMO GARDENS CARE CENTER,SkilledNursingFacility,SKILLED NURSING,94
geoId/06037,LOS ANGELES,ELMS/910000034,DRIFTWOOD HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000035,LOTUS CARE CENTER,SkilledNursingFacility,SKILLED NURSING,40
geoId/06037,LOS ANGELES,ELMS/910000036,THE EARLWOOD,SkilledNursingFacility,SKILLED NURSING,87
geoId/06037,LOS ANGELES,ELMS/910000038,FIRESIDE HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,66
geoId/06037,LOS ANGELES,ELMS/910000041,IMPERIAL CREST HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,105
geoId/06037,LOS ANGELES,ELMS/910000043,GOOD SHEPHERD HEALTH CARE CENTER OF SANTA MONICA,SkilledNursingFacility,SKILLED NURSING,48
geoId/06037,LOS ANGELES,ELMS/910000046,HARBOR POST ACUTE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,127
geoId/06037,LOS ANGELES,ELMS/910000047,"HAWTHORNE HEALTHCARE & WELLNESS CENTRE, LP",SkilledNursingFacility,SKILLED NURSING,88
geoId/06037,LOS ANGELES,ELMS/910000048,HERITAGE REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,161
geoId/06037,LOS ANGELES,ELMS/910000049,HYDE PARK HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,72
geoId/06037,LOS ANGELES,ELMS/910000050,INGLEWOOD HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000053,LAS FLORES CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,144
geoId/06037,LOS ANGELES,ELMS/910000054,LITTLE SISTERS OF THE POOR,SkilledNursingFacility,SKILLED NURSING,27
geoId/06037,LOS ANGELES,ELMS/910000055,LOMITA POST-ACUTE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,71
geoId/06037,LOS ANGELES,ELMS/910000057,LOS PALOS POST-ACUTE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000058,COUNTRY VILLA MAR VISTA NURSING CENTER,SkilledNursingFacility,SKILLED NURSING,68
geoId/06037,LOS ANGELES,ELMS/910000059,MARINA POINTE HEALTHCARE & SUBACUTE,SkilledNursingFacility,SKILLED NURSING,116
geoId/06037,LOS ANGELES,ELMS/910000060,MARYCREST MANOR,SkilledNursingFacility,SKILLED NURSING,57
geoId/06037,LOS ANGELES,ELMS/910000061,MEADOWBROOK BEHAVIORAL HEALTH CENTER,SkilledNursingFacility,SPECIAL TREATMENT PROGRAM,77
geoId/06037,LOS ANGELES,ELMS/910000061,MEADOWBROOK BEHAVIORAL HEALTH CENTER,SkilledNursingFacility,SKILLED NURSING,0
geoId/06037,LOS ANGELES,ELMS/910000064,PACIFIC POST - ACUTE,SkilledNursingFacility,SKILLED NURSING,49
geoId/06037,LOS ANGELES,ELMS/910000065,"CENTURY VILLA, INC.",SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000067,"LAWNDALE HEALTHCARE & WELLNESS CENTRE, LLC",SkilledNursingFacility,SKILLED NURSING,59
geoId/06037,LOS ANGELES,ELMS/910000068,PALOS VERDES HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,48
geoId/06037,LOS ANGELES,ELMS/910000069,PLAYA DEL REY CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000071,BEACHSIDE POST ACUTE,SkilledNursingFacility,SKILLED NURSING,110
geoId/06037,LOS ANGELES,ELMS/910000073,BRENTWOOD HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,59
geoId/06037,LOS ANGELES,ELMS/910000074,SANTA MONICA HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,59
geoId/06037,LOS ANGELES,ELMS/910000075,SANTA MONICA CONVALESCENT CENTER I,SkilledNursingFacility,SKILLED NURSING,41
geoId/06037,LOS ANGELES,ELMS/910000076,SANTA MONICA CONVALESCENT CENTER II,SkilledNursingFacility,SKILLED NURSING,44
geoId/06037,LOS ANGELES,ELMS/910000077,SEACREST POST-ACUTE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,80
geoId/06037,LOS ANGELES,ELMS/910000081,WINDSOR GARDENS CONVALESCENT CENTER OF HAWTHORNE,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000084,SUNNYSIDE NURSING CENTER,SkilledNursingFacility,SKILLED NURSING,299
geoId/06037,LOS ANGELES,ELMS/910000089,VISTA DEL SOL CARE CENTER,SkilledNursingFacility,SKILLED NURSING,50
geoId/06037,LOS ANGELES,ELMS/910000091,"TORRANCE CARE CENTER WEST, INC.",SkilledNursingFacility,SKILLED NURSING,195
geoId/06037,LOS ANGELES,ELMS/910000275,GARDENA CONVALESCENT CENTER,SkilledNursingFacility,SKILLED NURSING,74
geoId/06037,LOS ANGELES,ELMS/910000276,KEI-AI SOUTH BAY HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,98
geoId/06037,LOS ANGELES,ELMS/910000312,THE REHABILITATION CENTRE OF BEVERLY HILLS,SkilledNursingFacility,SKILLED NURSING,150
geoId/06037,LOS ANGELES,ELMS/910000314,CRENSHAW NURSING HOME,SkilledNursingFacility,SKILLED NURSING,55
geoId/06037,LOS ANGELES,ELMS/910000316,COUNTRY VILLA TERRACE NURSING CENTER,SkilledNursingFacility,SKILLED NURSING,49
geoId/06037,LOS ANGELES,ELMS/910000318,COUNTRY VILLA PAVILION NURSING CENTER,SkilledNursingFacility,SKILLED NURSING,59
geoId/06037,LOS ANGELES,ELMS/910000320,GUARDIAN REHABILITATION HOSPITAL,SkilledNursingFacility,SKILLED NURSING,93
geoId/06037,LOS ANGELES,ELMS/910000322,BEVERLY WEST HEALTHCARE,SkilledNursingFacility,SKILLED NURSING,120
geoId/06037,LOS ANGELES,ELMS/910000324,KENNEDY POST ACUTE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,97
geoId/06037,LOS ANGELES,ELMS/910000326,COUNTRY VILLA WILSHIRE CONVALESCENT CENTER,SkilledNursingFacility,SKILLED NURSING,81
geoId/06037,LOS ANGELES,ELMS/910000328,LONGWOOD MANOR CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,198
geoId/06037,LOS ANGELES,ELMS/910000330,SHARON CARE CENTER,SkilledNursingFacility,SKILLED NURSING,86
geoId/06037,LOS ANGELES,ELMS/910000332,COUNTRY VILLA NORTH CONVALESCENT CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/910000334,WINDSOR GARDENS CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,98
geoId/06037,LOS ANGELES,ELMS/910000336,THE REHABILITATION CENTER OF SANTA MONICA,SkilledNursingFacility,SKILLED NURSING,144
geoId/06037,LOS ANGELES,ELMS/920000001,ALL SAINTS HEALTHCARE,SkilledNursingFacility,SKILLED NURSING,128
geoId/06037,LOS ANGELES,ELMS/920000002,ASTORIA NURSING AND REHAB CENTER,SkilledNursingFacility,SKILLED NURSING,218
geoId/06037,LOS ANGELES,ELMS/920000003,THE GROVE POST-ACUTE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,75
geoId/06037,LOS ANGELES,ELMS/920000004,"FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP",SkilledNursingFacility,SKILLED NURSING,201
geoId/06037,LOS ANGELES,ELMS/920000005,COUNTRY MANOR HEALTHCARE,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000007,MOUNTAIN VIEW CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,114
geoId/06037,LOS ANGELES,ELMS/920000008,SHERMAN VILLAGE HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,108
geoId/06037,LOS ANGELES,ELMS/920000009,MACLAY HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,141
geoId/06037,LOS ANGELES,ELMS/920000011,GOLDEN LEGACY CARE CENTER,SkilledNursingFacility,SKILLED NURSING,204
geoId/06037,LOS ANGELES,ELMS/920000014,CHANDLER CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,106
geoId/06037,LOS ANGELES,ELMS/920000015,DREIER'S NURSING CARE CENTER,SkilledNursingFacility,SKILLED NURSING,53
geoId/06037,LOS ANGELES,ELMS/920000017,GLENOAKS CONV. HOSPITAL,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000018,GRIFFITH PARK HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,94
geoId/06037,LOS ANGELES,ELMS/920000019,ROYAL PALMS POST ACUTE,SkilledNursingFacility,SKILLED NURSING,140
geoId/06037,LOS ANGELES,ELMS/920000020,GLENDALE POST ACUTE CENTER,SkilledNursingFacility,SKILLED NURSING,136
geoId/06037,LOS ANGELES,ELMS/920000021,BROADWAY MANOR CARE CENTER,SkilledNursingFacility,SKILLED NURSING,78
geoId/06037,LOS ANGELES,ELMS/920000024,NORTH VALLEY NURSING CENTER,SkilledNursingFacility,SKILLED NURSING,92
geoId/06037,LOS ANGELES,ELMS/920000025,NEW VISTA NURSING AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,121
geoId/06037,LOS ANGELES,ELMS/920000026,HIGH VALLEY LODGE,SkilledNursingFacility,SKILLED NURSING,50
geoId/06037,LOS ANGELES,ELMS/920000027,MONTROSE SPRINGS SKILLED NURSING & WELLNESS CENTER,SkilledNursingFacility,SKILLED NURSING,138
geoId/06037,LOS ANGELES,ELMS/920000028,MONTROSE HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,59
geoId/06037,LOS ANGELES,ELMS/920000029,OAKPARK HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,49
geoId/06037,LOS ANGELES,ELMS/920000030,THE HILLS HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,67
geoId/06037,LOS ANGELES,ELMS/920000031,LA CRESCENTA HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,92
geoId/06037,LOS ANGELES,ELMS/920000048,WELLSPRINGS POST-ACUTE CENTER,SkilledNursingFacility,SKILLED NURSING,299
geoId/06037,LOS ANGELES,ELMS/920000049,BERKLEY VALLEY CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,125
geoId/06037,LOS ANGELES,ELMS/920000050,CALIFORNIA HEALTHCARE AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,201
geoId/06037,LOS ANGELES,ELMS/920000051,"DESERT CANYON POST ACUTE, LLC",SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000052,MAYFLOWER GARDENS CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,48
geoId/06037,LOS ANGELES,ELMS/920000053,SANTA CLARITA POST-ACUTE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000054,PANORAMA GARDENS NURSING AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,149
geoId/06037,LOS ANGELES,ELMS/920000055,GRAND VALLEY HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000056,THE MEADOWS POST ACUTE,SkilledNursingFacility,SKILLED NURSING,98
geoId/06037,LOS ANGELES,ELMS/920000057,VALLEY PALMS CARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000058,WINDSOR GARDENS HEALTHCARE CENTER OF THE VALLEY,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000059,LAKE BALBOA CARE CENTER,SkilledNursingFacility,SKILLED NURSING,50
geoId/06037,LOS ANGELES,ELMS/920000060,GRANCELL VILLAGE OF THE JEWISH HOMES FOR THE AGING,SkilledNursingFacility,SKILLED NURSING,105
geoId/06037,LOS ANGELES,ELMS/920000061,WOODLAND CARE CENTER,SkilledNursingFacility,SKILLED NURSING,157
geoId/06037,LOS ANGELES,ELMS/920000062,EISENBERG VILLAGE,SkilledNursingFacility,SKILLED NURSING,166
geoId/06037,LOS ANGELES,ELMS/920000063,NORTHRIDGE CARE CENTER,SkilledNursingFacility,SKILLED NURSING,97
geoId/06037,LOS ANGELES,ELMS/920000064,PARKWEST HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,98
geoId/06037,LOS ANGELES,ELMS/920000066,SHERMAN OAKS  HEALTH & REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,120
geoId/06037,LOS ANGELES,ELMS/920000067,TARZANA HEALTH AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,180
geoId/06037,LOS ANGELES,ELMS/920000068,HOLIDAY MANOR CARE CENTER,SkilledNursingFacility,SKILLED NURSING,94
geoId/06037,LOS ANGELES,ELMS/920000069,"THE CARE CENTER ON HAZELTINE, LLC",SkilledNursingFacility,SKILLED NURSING,58
geoId/06037,LOS ANGELES,ELMS/920000071,BURBANK HEALTHCARE AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,188
geoId/06037,LOS ANGELES,ELMS/920000073,GOLDEN STATE COLONIAL HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,49
geoId/06037,LOS ANGELES,ELMS/920000074,PROVIDENCE ST. ELIZABETH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,52
geoId/06037,LOS ANGELES,ELMS/920000075,STUDIO CITY REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,181
geoId/06037,LOS ANGELES,ELMS/920000076,VALLEY VISTA NURSING AND TRANSITIONAL CARE LLC,SkilledNursingFacility,SKILLED NURSING,72
geoId/06037,LOS ANGELES,ELMS/920000077,ALAMEDA CARE CENTER,SkilledNursingFacility,SKILLED NURSING,89
geoId/06037,LOS ANGELES,ELMS/920000078,IMPERIAL CARE CENTER,SkilledNursingFacility,SKILLED NURSING,130
geoId/06037,LOS ANGELES,ELMS/920000082,WEST HILLS HEALTH AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,145
geoId/06037,LOS ANGELES,ELMS/920000083,CANYON OAKS NURSING AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,185
geoId/06037,LOS ANGELES,ELMS/920000084,CHATSWORTH PARK HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,128
geoId/06037,LOS ANGELES,ELMS/920000085,WEST VALLEY POST ACUTE,SkilledNursingFacility,SKILLED NURSING,128
geoId/06037,LOS ANGELES,ELMS/920000086,GRANADA HILLS CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,48
geoId/06037,LOS ANGELES,ELMS/920000087,MAGNOLIA GARDENS CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000088,RINALDI CONVALESCENT HOSPITAL,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000089,COUNTRY VILLA SHERATON NURSING AND REHAB. CENTER,SkilledNursingFacility,SKILLED NURSING,138
geoId/06037,LOS ANGELES,ELMS/920000090,CASITAS CARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000091,TOPANGA TERRACE,SkilledNursingFacility,SKILLED NURSING,112
geoId/06037,LOS ANGELES,ELMS/920000092,STONEY POINT HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,132
geoId/06037,LOS ANGELES,ELMS/920000269,VILLA SCALABRINI SPECIAL CARE UNIT,SkilledNursingFacility,SKILLED NURSING,58
geoId/06037,LOS ANGELES,ELMS/920000280,ANTELOPE VALLEY CARE CENTER,SkilledNursingFacility,SKILLED NURSING,199
geoId/06037,LOS ANGELES,ELMS/920000289,SYLMAR HEALTH AND REHABILITATION CENTER,SkilledNursingFacility,SKILLED NURSING,208
geoId/06037,LOS ANGELES,ELMS/920000292,ARARAT NURSING FACILITY,SkilledNursingFacility,SKILLED NURSING,254
geoId/06037,LOS ANGELES,ELMS/920000302,WINDSOR TERRACE HEALTHCARE CENTER,SkilledNursingFacility,SKILLED NURSING,133
geoId/06037,LOS ANGELES,ELMS/920000304,GLENHAVEN HEALTHCARE,SkilledNursingFacility,SKILLED NURSING,52
geoId/06037,LOS ANGELES,ELMS/920000306,AUTUMN HILLS HEALTH CARE CENTER,SkilledNursingFacility,SKILLED NURSING,99
geoId/06037,LOS ANGELES,ELMS/920000310,BROOKDALE NORTHRIDGE,SkilledNursingFacility,SKILLED NURSING,45
geoId/06037,LOS ANGELES,ELMS/920000312,TOTALLY KIDS SPECIALTY HEALTHCARE-SUN VALLEY,SkilledNursingFacility,SKILLED NURSING,45
geoId/06037,LOS ANGELES,ELMS/930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,GeneralAcuteCareFacility,CORONARY CARE,8
geoId/06037,LOS ANGELES,ELMS/930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,GeneralAcuteCareFacility,INTENSIVE CARE,28
geoId/06037,LOS ANGELES,ELMS/930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,GeneralAcuteCareFacility,INTENSIVE CARE NEWBORN NURSERY,26
geoId/06037,LOS ANGELES,ELMS/930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,GeneralAcuteCareFacility,PERINATAL,37
geoId/06037,LOS ANGELES,ELMS/930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,GeneralAcuteCareFacility,PEDIATRIC,12
geoId/06037,LOS ANGELES,ELMS/930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,207
geoId/06037,LOS ANGELES,ELMS/930000004,CEDARS-SINAI MEDICAL CENTER,GeneralAcuteCareFacility,INTENSIVE CARE,126
geoId/06037,LOS ANGELES,ELMS/930000004,CEDARS-SINAI MEDICAL CENTER,GeneralAcuteCareFacility,INTENSIVE CARE NEWBORN NURSERY,45
geoId/06037,LOS ANGELES,ELMS/930000004,CEDARS-SINAI MEDICAL CENTER,GeneralAcuteCareFacility,PERINATAL,64
geoId/06037,LOS ANGELES,ELMS/930000004,CEDARS-SINAI MEDICAL CENTER,GeneralAcuteCareFacility,PEDIATRIC,30
geoId/06037,LOS ANGELES,ELMS/930000004,CEDARS-SINAI MEDICAL CENTER,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,624
geoId/06037,LOS ANGELES,ELMS/930000005,ALHAMBRA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,CORONARY CARE,7
geoId/06037,LOS ANGELES,ELMS/930000005,ALHAMBRA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,INTENSIVE CARE,6
geoId/06037,LOS ANGELES,ELMS/930000005,ALHAMBRA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,REHABILITATION,17
geoId/06037,LOS ANGELES,ELMS/930000005,ALHAMBRA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,88
geoId/06037,LOS ANGELES,ELMS/930000008,ANTELOPE VALLEY HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE,21
geoId/06037,LOS ANGELES,ELMS/930000008,ANTELOPE VALLEY HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE NEWBORN NURSERY,48
geoId/06037,LOS ANGELES,ELMS/930000008,ANTELOPE VALLEY HOSPITAL,GeneralAcuteCareFacility,PERINATAL,48
geoId/06037,LOS ANGELES,ELMS/930000008,ANTELOPE VALLEY HOSPITAL,GeneralAcuteCareFacility,PEDIATRIC,22
geoId/06037,LOS ANGELES,ELMS/930000008,ANTELOPE VALLEY HOSPITAL,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,251
geoId/06037,LOS ANGELES,ELMS/930000012,BEVERLY HOSPITAL,GeneralAcuteCareFacility,CORONARY CARE,13
geoId/06037,LOS ANGELES,ELMS/930000012,BEVERLY HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE,12
geoId/06037,LOS ANGELES,ELMS/930000012,BEVERLY HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE NEWBORN NURSERY,10
geoId/06037,LOS ANGELES,ELMS/930000012,BEVERLY HOSPITAL,GeneralAcuteCareFacility,PERINATAL,18
geoId/06037,LOS ANGELES,ELMS/930000012,BEVERLY HOSPITAL,GeneralAcuteCareFacility,PEDIATRIC,15
geoId/06037,LOS ANGELES,ELMS/930000012,BEVERLY HOSPITAL,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,134
geoId/06037,LOS ANGELES,ELMS/930000013,CATALINA ISLAND MEDICAL CENTER,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,8
geoId/06037,LOS ANGELES,ELMS/930000014,BARLOW RESPIRATORY HOSPITAL,GeneralAcuteCareFacility,ACUTE RESPIRATORY CARE,6
geoId/06037,LOS ANGELES,ELMS/930000014,BARLOW RESPIRATORY HOSPITAL,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,99
geoId/06037,LOS ANGELES,ELMS/930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,GeneralAcuteCareFacility,CORONARY CARE,10
geoId/06037,LOS ANGELES,ELMS/930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,GeneralAcuteCareFacility,INTENSIVE CARE,10
geoId/06037,LOS ANGELES,ELMS/930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,GeneralAcuteCareFacility,PERINATAL,14
geoId/06037,LOS ANGELES,ELMS/930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,GeneralAcuteCareFacility,REHABILITATION,32
geoId/06037,LOS ANGELES,ELMS/930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,245
geoId/06037,LOS ANGELES,ELMS/930000017,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,GeneralAcuteCareFacility,CORONARY CARE,5
geoId/06037,LOS ANGELES,ELMS/930000017,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,GeneralAcuteCareFacility,INTENSIVE CARE,5
geoId/06037,LOS ANGELES,ELMS/930000017,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,GeneralAcuteCareFacility,PERINATAL,17
geoId/06037,LOS ANGELES,ELMS/930000017,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,85
geoId/06037,LOS ANGELES,ELMS/930000020,CASA COLINA HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE,6
geoId/06037,LOS ANGELES,ELMS/930000020,CASA COLINA HOSPITAL,GeneralAcuteCareFacility,REHABILITATION,68
geoId/06037,LOS ANGELES,ELMS/930000020,CASA COLINA HOSPITAL,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,25
geoId/06037,LOS ANGELES,ELMS/930000021,BHC ALHAMBRA HOSPITAL,AcutePsychiatricFacility,ACUTE PSYCHIATRIC CARE,97
geoId/06037,LOS ANGELES,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,CORONARY CARE,12
geoId/06037,LOS ANGELES,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,INTENSIVE CARE,19
geoId/06037,LOS ANGELES,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,INTENSIVE CARE NEWBORN NURSERY,9
geoId/06037,LOS ANGELES,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,PERINATAL,11
geoId/06037,LOS ANGELES,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,REHABILITATION,32
geoId/06037,LOS ANGELES,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,273
geoId/06037,LOS ANGELES,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,GeneralAcuteCareFacility,LABOR AND DELIVERY,6
geoId/06037,LOS ANGELES,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,GeneralAcuteCareFacility,CHEMICAL DEPENDENCY RECOVERY,12
geoId/06037,LOS ANGELES,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE,38
geoId/06037,LOS ANGELES,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE NEWBORN NURSERY,51
geoId/06037,LOS ANGELES,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,GeneralAcuteCareFacility,PERINATAL,56
geoId/06037,LOS ANGELES,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,GeneralAcuteCareFacility,PEDIATRIC,25
geoId/06037,LOS ANGELES,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,GeneralAcuteCareFacility,REHABILITATION,24
geoId/06037,LOS ANGELES,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,372
geoId/06037,LOS ANGELES,ELMS/930000027,MISSION COMMUNITY HOSPITAL,GeneralAcuteCareFacility,CORONARY CARE,5
geoId/06037,LOS ANGELES,ELMS/930000027,MISSION COMMUNITY HOSPITAL,GeneralAcuteCareFacility,INTENSIVE CARE,5
geoId/06037,LOS ANGELES,ELMS/930000027,MISSION COMMUNITY HOSPITAL,GeneralAcuteCareFacility,UNSPECIFIED GENERAL ACUTE CARE,75
geoId/06037,LOS ANGELES,ELMS/930000028,WEST HILLS HOSPITAL & MEDICAL CENTER,GeneralAcuteCareFacility,BURN,8
geoId/06037,LOS ANGELES,ELMS/930000028,WEST HILLS HOSPITAL & MEDICAL CENTER,GeneralAcuteCareFacility,INTENSIVE CARE,25
geoId/06037,LOS ANGELES,ELMS/930000028,WEST HILLS HOSPITAL & MEDICAL CENTER,GeneralAcuteCareFacility,INTENSIVE CARE NEWBORN NURSERY,11
